Type,abs_position,combat_decision,combat_status,index,life,move_decision,move_option,obj_time,reproduction_decision,reproduction_status,vis_map,visual_range,world_time
10,"[64, 185]",combat,combat,158,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[104, 127]",combat,combat,159,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[21, 83]",leave,leave,160,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[140, 18]",leave,leave,161,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[86, 85]",leave,leave,162,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[74, 115]",combat,combat,163,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[63, 143]",combat,combat,164,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, [-10], 0]]",3,0.036928653717041016
10,"[20, 132]",leave,leave,165,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, [10]], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[1, 106]",leave,leave,166,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[42, 21]",combat,combat,167,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[57, 76]",combat,combat,168,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[28, 78]",combat,combat,169,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[143, 181]",combat,combat,170,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, [10]]]",3,0.036928653717041016
10,"[81, 167]",leave,leave,171,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[45, 184]",leave,leave,172,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[97, 118]",combat,combat,173,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[62, 93]",leave,leave,174,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, [-10]]]",3,0.036928653717041016
10,"[82, 106]",leave,leave,175,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[23, 131]",combat,combat,176,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [[10], 0, 0]]",3,0.036928653717041016
10,"[151, 133]",combat,combat,177,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[88, -9]",leave,leave,178,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[163, 177]",leave,leave,179,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[46, 59]",combat,combat,180,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[138, 84]",combat,combat,181,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[123, 123]",leave,leave,182,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[170, 177]",combat,combat,183,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[47, 93]",combat,combat,184,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[94, 75]",leave,leave,185,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[40, 199]",combat,combat,186,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], [10]], [0, 0, 0]]",3,0.036928653717041016
10,"[58, 9]",combat,combat,187,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[44, 175]",leave,leave,188,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], [10]], [0, 0, 0]]",3,0.036928653717041016
10,"[32, 172]",leave,leave,189,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[134, 92]",combat,combat,190,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[17, 26]",combat,combat,191,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[30, 179]",leave,leave,192,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[24, 185]",combat,combat,193,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[36, 152]",combat,combat,194,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[191, 167]",leave,leave,195,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[160, 145]",combat,combat,196,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[88, 65]",leave,leave,197,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[89, 110]",combat,combat,198,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,0.036928653717041016
10,"[38, 186]",combat,combat,199,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [10], [10]], [0, 0, 0]]",3,0.036928653717041016
-10,"[45, 69]",leave,leave,0,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[65, 108]",leave,leave,1,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[73, 136]",leave,leave,2,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[18, 150]",leave,leave,3,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, [-10]], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[39, -34]",leave,leave,4,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[102, 52]",combat,combat,5,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[34, 143]",leave,leave,6,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[122, 101]",combat,combat,7,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[79, 133]",leave,leave,8,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[77, 116]",combat,combat,9,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[123, 32]",leave,leave,10,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[122, 62]",leave,leave,11,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[143, 63]",combat,combat,12,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[76, 77]",combat,combat,13,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[83, 197]",leave,leave,14,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[60, 181]",leave,leave,15,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[146, 190]",leave,leave,16,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[113, 22]",leave,leave,17,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[184, 76]",combat,combat,18,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[14, 104]",combat,combat,19,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[65, 182]",leave,leave,20,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[199, 16]",leave,leave,21,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[83, 110]",combat,combat,22,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[104, 106]",leave,leave,23,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[135, 169]",leave,leave,24,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[165, 181]",combat,combat,25,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, [-10]]]",3,0.036928653717041016
-10,"[37, 148]",leave,leave,26,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[[10], 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[186, 103]",combat,combat,27,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[54, 92]",leave,leave,28,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[47, -35]",combat,combat,29,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[127, 184]",combat,combat,30,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[118, 137]",leave,leave,31,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[53, 63]",combat,combat,32,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[158, 144]",combat,combat,33,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[46, 145]",leave,leave,34,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[185, 180]",combat,combat,35,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[69, 123]",combat,combat,36,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[90, 30]",combat,combat,37,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[145, 129]",combat,combat,38,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], [10]], [0, 0, 0]]",3,0.036928653717041016
-10,"[104, 153]",combat,combat,39,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[122, 170]",combat,combat,40,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[141, 158]",leave,leave,41,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[143, -29]",leave,leave,42,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[132, -15]",combat,combat,43,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [[-10], 0, 0]]",3,0.036928653717041016
-10,"[122, 149]",leave,leave,44,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[3, 53]",combat,combat,45,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[29, 151]",leave,leave,46,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[139, 98]",combat,combat,47,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[189, 16]",combat,combat,48,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[196, 175]",combat,combat,49,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[130, 185]",combat,combat,50,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [[-10], 0, 0]]",3,0.036928653717041016
-10,"[183, 169]",combat,combat,51,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[163, 152]",leave,leave,52,1000,up,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[179, 135]",combat,combat,53,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, [10]]]",3,0.036928653717041016
-10,"[176, 71]",leave,leave,54,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[70, 168]",leave,leave,55,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[53, 54]",leave,leave,56,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[37, 127]",leave,leave,57,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[108, 126]",combat,combat,58,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[135, 91]",combat,combat,59,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[64, -13]",leave,leave,60,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [[10], 0, 0]]",3,0.036928653717041016
-10,"[104, -28]",leave,leave,61,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[103, 43]",leave,leave,62,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[192, 160]",combat,combat,63,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[173, 173]",combat,combat,64,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[112, 94]",combat,combat,65,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[19, -27]",combat,combat,66,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[43, 183]",leave,leave,67,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[112, 174]",leave,leave,68,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[114, 135]",leave,leave,69,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[122, 191]",combat,combat,70,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[100, 86]",combat,combat,71,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[10, 36]",combat,combat,72,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[80, 125]",leave,leave,73,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[186, 140]",combat,combat,74,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[197, 114]",combat,combat,75,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[114, 174]",combat,combat,76,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[139, 136]",leave,leave,77,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[46, 31]",combat,combat,78,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[78, 149]",combat,combat,79,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[166, 158]",combat,combat,80,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[197, 161]",combat,combat,81,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[60, 45]",leave,leave,82,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[86, 132]",leave,leave,83,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[26, 73]",leave,leave,84,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[61, 57]",combat,combat,85,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[189, 144]",combat,combat,86,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[59, 74]",leave,leave,87,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[99, 121]",combat,combat,88,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[179, 133]",combat,combat,89,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[80, 152]",combat,combat,90,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[196, 84]",combat,combat,91,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[84, 137]",leave,leave,92,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[143, 75]",combat,combat,93,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[113, 96]",combat,combat,94,1000,right,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[37, 150]",leave,leave,95,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[1, 179]",leave,leave,96,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[78, 151]",combat,combat,97,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[100, 49]",leave,leave,98,1000,left,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[194, 95]",combat,combat,99,1000,down,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[199, 107]",leave,leave,100,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[46, 72]",leave,leave,101,1000,right,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[117, 110]",combat,combat,102,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[113, 170]",leave,leave,103,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[38, 58]",leave,leave,104,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[11, 52]",leave,leave,105,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[160, 60]",combat,combat,106,1000,down,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[68, 192]",combat,combat,107,1000,up,"['up', 'down', 'left', 'right']",0,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
-10,"[34, 63]",leave,leave,108,1000,left,"['up', 'down', 'left', 'right']",0,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,0.036928653717041016
